绵阳,绵阳富乐山九洲国际酒店,商务标间[含早],双床,￥ 514,,4.5,411,43,双早,免费取消,否,否,是,是,是,是,是,否,是,是,否, 
绵阳,绵阳富乐山九洲国际酒店,商务单间,大床,￥ 554,,4.5,411,43,/,免费取消,否,否,是,是,是,是,是,否,是,是,否, 
绵阳,绵阳菲尔德酒店,高级单间,大床,￥ 228,,4.4,444,27,单早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳菲尔德酒店,高级标间,双床,,,4.4,444,27,双早,不可取消,是,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳菲尔德酒店,豪华单间,大床,,,4.4,444,27,双早,不可取消,是,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳富豪·金座酒店,普通标间A,双床,￥ 144,,4.4,895,16,双早,免费取消,否,否,否,是,否,否,否,否,是,是,否, 
绵阳,绵阳富豪·金座酒店,普通单间,大床,￥ 144,,4.4,895,16,双早,免费取消,否,否,否,是,否,否,否,否,是,是,否, 
绵阳,绵阳富豪·金座酒店,普通标间B,双床,￥ 104,,4.4,895,16,双早,免费取消,否,否,否,是,否,否,否,否,是,是,否, 
绵阳,绵阳顺辉·世纪巴登酒店,高级大床房,大床,,,4.3,937,24,双早,限时取消,是,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳顺辉·世纪巴登酒店,高级标准间,双床,,,4.3,937,24,双早,限时取消,是,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳顺辉·世纪巴登酒店,高级小套房,大床,￥ 833,,4.3,937,24,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳桃源大酒店,普通标间,双床,￥ 184,,3.6,162,17,双早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
绵阳,绵阳桃源大酒店,普通单间,大床,￥ 184,,3.6,162,17,双早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
绵阳,绵阳桃源大酒店,商务标间,双床,￥ 104,,3.6,162,17,双早,免费取消,否,否,否,是,否,是,是,否,否,否,否, 
绵阳,绵州开元酒店,标准间,双床,￥ 634,,3.9,214,22,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵州开元酒店,普通标间,双床,￥ 634,,3.9,214,22,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵州开元酒店,商务标间,双床,￥ 634,,3.9,214,22,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳良居酒店,豪华标间,双床,￥ 674,,4.0,179,18,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳良居酒店,商务标间（带电脑）,双床,￥ 644,,4.0,179,18,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳仙龙潭假日酒店,舒适房,大床,￥ 130,,4.0,287,20,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
